idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
522,4,True,23,110,110,3,0.7521973252296448
523,21,True,49,110,110,1,0.6075872778892517
524,10,True,11,110,110,1,0.6427801251411438
525,7,True,10,110,110,6,0.8543037176132202
526,12,True,40,110,110,2,0.7429301142692566
528,2,True,2,110,110,5,0.9211136698722839
530,2,True,2,110,110,4,0.8533135056495667
535,1,True,1,110,110,4,0.9168212413787842
537,2,True,45,110,110,5,0.8364835381507874
539,4,True,5,110,110,3,0.8597392439842224
554,1,True,1,110,110,8,0.9071468710899353
555,1,True,1,110,110,4,0.8923467993736267
560,8,True,19,110,110,3,0.7600967884063721
565,15,True,24,110,110,3,0.7186657190322876
566,8,True,48,110,110,2,0.713323712348938
568,7,True,9,110,110,16,0.8306204080581665
574,1,True,1,110,110,4,0.9197809100151062
575,4,True,32,110,110,9,0.8572943806648254
579,1,True,1,110,110,4,0.8149909377098083
581,2,True,2,110,110,5,0.8584102392196655
588,3,True,3,110,110,7,0.9112563133239746
611,2,True,24,110,110,9,0.9002385139465332
615,2,True,19,110,110,13,0.862663745880127
616,2,True,10,110,110,8,0.8792309761047363
620,1,True,1,110,110,8,0.8951554298400879
629,2,True,2,110,110,7,0.9194968938827515
630,3,True,3,110,110,6,0.864660918712616
634,18,True,49,110,110,1,0.5921526551246643
639,2,True,57,110,110,4,0.9166458249092102
648,3,True,10,110,110,3,0.8947597146034241
654,1,True,1,110,110,4,0.9160791635513306
656,4,True,10,110,110,8,0.8450019359588623
663,1,True,1,110,110,16,0.9199256300926208
682,1,True,1,110,110,7,0.919353187084198
685,2,True,67,110,110,9,0.920871376991272
695,2,True,56,110,110,14,0.9194937944412231
702,4,True,15,110,110,9,0.9070438146591187
722,2,True,46,110,110,16,0.913597047328949
726,2,True,2,110,110,3,0.8854665160179138
733,1,True,1,110,110,9,0.917012095451355
758,2,True,2,110,110,3,0.8746883869171143
765,3,True,22,110,110,16,0.891771674156189
772,2,True,22,110,110,3,0.8397063612937927
779,2,True,19,110,110,16,0.8752054572105408
780,3,True,3,110,110,4,0.856425404548645
782,2,True,50,110,110,8,0.9100190997123718
786,2,True,60,110,110,3,0.8249751925468445
787,1,True,1,110,110,6,0.9215537309646606
794,3,True,10,110,110,4,0.8731563687324524
798,3,True,48,110,110,12,0.7316691279411316
801,4,True,10,110,110,10,0.9092058539390564
808,5,True,10,110,110,10,0.8344141244888306
828,2,True,2,110,110,5,0.912427544593811
857,2,True,8,110,110,4,0.8747187256813049
861,3,True,34,110,110,5,0.7797717452049255
864,2,True,18,110,110,10,0.8831530213356018
866,4,True,36,110,110,7,0.8665815591812134
890,4,True,54,110,110,16,0.7817409038543701
895,8,True,37,110,110,5,0.8090142011642456
900,2,True,11,110,110,5,0.9209754467010498
902,3,True,4,110,110,3,0.8475057482719421
905,1,True,1,110,110,16,0.8662088513374329
910,1,True,1,110,110,7,0.9210603833198547
913,20,True,47,110,110,2,0.6800294518470764
